,miss_perc,K,n_samples,cv_r2,test_r2,r2_param,seed
389,0.1,30.0,1000.0,0.20877442395636284,0.32,0.3,8.0
390,0.1,30.0,1000.0,0.30672306991293785,0.29,0.3,9.0
391,0.1,30.0,1000.0,0.4584232257994213,0.52,0.5,0.0
392,0.1,30.0,1000.0,0.4563866189453455,0.47,0.5,1.0
393,0.1,30.0,1000.0,0.48014565104475315,0.49,0.5,2.0
394,0.1,30.0,1000.0,0.5154116744038779,0.52,0.5,3.0
395,0.1,30.0,1000.0,0.4587058518428166,0.52,0.5,4.0
396,0.1,30.0,1000.0,0.5236968250568046,0.51,0.5,5.0
397,0.1,30.0,1000.0,0.45724624850051027,0.5,0.5,6.0
398,0.1,30.0,1000.0,0.4953142760147605,0.48,0.5,7.0
399,0.1,30.0,1000.0,0.44735160288118153,0.49,0.5,8.0
400,0.1,30.0,1000.0,0.5001294781640142,0.51,0.5,9.0
401,0.3,30.0,1000.0,-0.007916912224051043,-0.0,0.0,0.0
402,0.3,30.0,1000.0,-0.0033597298439605795,-0.0,0.0,1.0
403,0.3,30.0,1000.0,-0.016666704528300835,-0.0,0.0,2.0
404,0.3,30.0,1000.0,-0.009352851354766845,-0.0,0.0,3.0
405,0.3,30.0,1000.0,-0.004065901942833916,-0.01,0.0,4.0
406,0.3,30.0,1000.0,-0.004688792937104269,-0.0,0.0,5.0
407,0.3,30.0,1000.0,-0.0069621872956235455,-0.0,0.0,6.0
408,0.3,30.0,1000.0,-0.011231550125763868,-0.02,0.0,7.0
409,0.3,30.0,1000.0,-0.010896823237553255,-0.08,0.0,8.0
410,0.3,30.0,1000.0,-0.0013417407203833776,-0.0,0.0,9.0
411,0.3,30.0,1000.0,0.09133177905000345,0.13,0.1,0.0
412,0.3,30.0,1000.0,0.08768292441828936,0.12,0.1,1.0
413,0.3,30.0,1000.0,0.04512546650996365,0.11,0.1,2.0
414,0.3,30.0,1000.0,0.05705422962968039,0.1,0.1,3.0
415,0.3,30.0,1000.0,0.05170992313166212,0.09,0.1,4.0
416,0.3,30.0,1000.0,0.09852293330364766,0.11,0.1,5.0
417,0.3,30.0,1000.0,0.08963798950172526,0.11,0.1,6.0
418,0.3,30.0,1000.0,0.06137335571038709,0.13,0.1,7.0
419,0.3,30.0,1000.0,0.13949416378125648,0.14,0.1,8.0
420,0.3,30.0,1000.0,0.12607058933249993,0.09,0.1,9.0
421,0.3,30.0,1000.0,0.27873137387091784,0.34,0.3,0.0
422,0.3,30.0,1000.0,0.21307980812079147,0.28,0.3,1.0
423,0.3,30.0,1000.0,0.31918894155280686,0.32,0.3,2.0
424,0.3,30.0,1000.0,0.32826800390566796,0.33,0.3,3.0
425,0.3,30.0,1000.0,0.2785212826109411,0.34,0.3,4.0
426,0.3,30.0,1000.0,0.2448907771823526,0.27,0.3,5.0
427,0.3,30.0,1000.0,0.27076225506947116,0.34,0.3,6.0
428,0.3,30.0,1000.0,0.31365975542656227,0.31,0.3,7.0
429,0.3,30.0,1000.0,0.23586991174636954,0.33,0.3,8.0
430,0.3,30.0,1000.0,0.32870684768876635,0.3,0.3,9.0
431,0.3,30.0,1000.0,0.48632290229728425,0.54,0.5,0.0
432,0.3,30.0,1000.0,0.4737977133035722,0.5,0.5,1.0
433,0.3,30.0,1000.0,0.5011021179364732,0.51,0.5,2.0
434,0.3,30.0,1000.0,0.5339217954417316,0.55,0.5,3.0
435,0.3,30.0,1000.0,0.48808282890793714,0.55,0.5,4.0
436,0.3,30.0,1000.0,0.5308028364749399,0.53,0.5,5.0
437,0.3,30.0,1000.0,0.4784973230372536,0.54,0.5,6.0
438,0.3,30.0,1000.0,0.5202461938755262,0.51,0.5,7.0
439,0.3,30.0,1000.0,0.47706261023405894,0.51,0.5,8.0
440,0.3,30.0,1000.0,0.5234382322939461,0.51,0.5,9.0
441,0.5,30.0,1000.0,-0.007916912224051043,-0.0,0.0,0.0
442,0.5,30.0,1000.0,-0.0033597298439605795,-0.0,0.0,1.0
443,0.5,30.0,1000.0,-0.016666704528300835,-0.0,0.0,2.0
444,0.5,30.0,1000.0,-0.008850081072538618,-0.0,0.0,3.0
445,0.5,30.0,1000.0,-0.004065901942833916,-0.01,0.0,4.0
446,0.5,30.0,1000.0,-0.004688792937104269,-0.0,0.0,5.0
447,0.5,30.0,1000.0,-0.0069621872956235455,-0.0,0.0,6.0
448,0.5,30.0,1000.0,-0.011231550125763868,-0.02,0.0,7.0
449,0.5,30.0,1000.0,-0.010896823237553255,-0.08,0.0,8.0
450,0.5,30.0,1000.0,-0.0013417407203833776,-0.0,0.0,9.0
451,0.5,30.0,1000.0,0.4052836635239675,0.48,0.1,0.0
452,0.5,30.0,1000.0,0.9311222916771029,0.94,0.1,1.0
453,0.5,30.0,1000.0,0.46984544979516596,0.47,0.1,2.0
454,0.5,30.0,1000.0,0.27726502097823036,0.31,0.1,3.0
455,0.5,30.0,1000.0,0.21945805514048136,0.31,0.1,4.0
456,0.5,30.0,1000.0,0.4495527800884691,0.41,0.1,5.0
457,0.5,30.0,1000.0,0.7766796175906439,0.78,0.1,6.0
458,0.5,30.0,1000.0,0.8247619819318374,0.85,0.1,7.0
459,0.5,30.0,1000.0,0.8790803685397904,0.9,0.1,8.0
460,0.5,30.0,1000.0,0.7527770211634788,0.76,0.1,9.0
461,0.5,30.0,1000.0,0.3789825388727394,0.47,0.3,0.0
462,0.5,30.0,1000.0,0.692820281192054,0.73,0.3,1.0
463,0.5,30.0,1000.0,0.4224081304914633,0.42,0.3,2.0
464,0.5,30.0,1000.0,0.44766030094924814,0.5,0.3,3.0
465,0.5,30.0,1000.0,0.41800817021514913,0.5,0.3,4.0
466,0.5,30.0,1000.0,0.32845657816675083,0.35,0.3,5.0
467,0.5,30.0,1000.0,0.5967796320841322,0.68,0.3,6.0
468,0.5,30.0,1000.0,0.37593887867429926,0.33,0.3,7.0
469,0.5,30.0,1000.0,0.37974313862368514,0.47,0.3,8.0
470,0.5,30.0,1000.0,0.5126884201882775,0.5,0.3,9.0
471,0.5,30.0,1000.0,0.5407896304144879,0.62,0.5,0.0
472,0.5,30.0,1000.0,0.9058717004494558,0.91,0.5,1.0
473,0.5,30.0,1000.0,0.6525077878396048,0.67,0.5,2.0
474,0.5,30.0,1000.0,0.7522008474121168,0.74,0.5,3.0
475,0.5,30.0,1000.0,0.5769760378523869,0.63,0.5,4.0
476,0.5,30.0,1000.0,0.7109148640962166,0.72,0.5,5.0
477,0.5,30.0,1000.0,0.5861329964536306,0.65,0.5,6.0
478,0.5,30.0,1000.0,0.5734280000981175,0.53,0.5,7.0
479,0.5,30.0,1000.0,0.513914944403707,0.57,0.5,8.0
480,0.5,30.0,1000.0,0.6326022305896624,0.61,0.5,9.0
